model_label,role,layer,algorithm,rows,seeds,count_classes,count_class_count,accuracy,accuracy_ci95_low,accuracy_ci95_high,seed_accuracy_sd,chance_accuracy,balanced_accuracy,count_mae,signed_error,pca_components
Gemma4-E4B,answer_query,10,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.135,0.10500000000000001,0.16500000000000006,0.07451598203705946,0.1,0.135,2.63,0.28,32
Gemma4-E4B,answer_query,11,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.195,0.16500000000000004,0.225,0.06863327411532597,0.1,0.195,1.65,-0.04,32
Gemma4-E4B,answer_query,11,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.18,0.15000000000000005,0.21000000000000002,0.06958523739384594,0.1,0.18000000000000002,2.215,0.205,32
Gemma4-E4B,answer_query,11,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.16,0.13000000000000003,0.19000000000000003,0.06805570473787205,0.1,0.16,2.46,0.27,32
Gemma4-E4B,answer_query,11,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.275,0.22000000000000003,0.33,0.1292692009559488,0.1,0.275,1.46,-0.03,32
Gemma4-E4B,answer_query,11,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.28,0.23500000000000001,0.33499999999999996,0.11516578439248719,0.1,0.28,1.435,0.025,32
Gemma4-E4B,answer_query,11,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.195,0.15500000000000003,0.23500000000000001,0.09445132413883327,0.1,0.19499999999999998,1.99,0.06,32
Gemma4-E4B,answer_query,12,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.235,0.19,0.28500000000000003,0.11367080817685316,0.1,0.23500000000000001,1.655,-0.165,32
Gemma4-E4B,answer_query,12,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.17,0.14000000000000004,0.2,0.06569466853317862,0.1,0.17,2.225,0.535,32
Gemma4-E4B,answer_query,12,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.185,0.15500000000000005,0.22000000000000003,0.07451598203705946,0.1,0.185,2.325,0.045,32
Gemma4-E4B,answer_query,12,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.24,0.18000000000000002,0.30499999999999994,0.1429022485182754,0.1,0.24,1.855,-0.075,32
Gemma4-E4B,answer_query,12,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.22,0.18500000000000003,0.255,0.08335087534664906,0.1,0.22000000000000003,1.875,0.195,32
Gemma4-E4B,answer_query,12,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.15,0.13000000000000003,0.17000000000000007,0.051298917604257706,0.1,0.15,2.265,0.295,32
Gemma4-E4B,answer_query,13,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.21,0.18500000000000005,0.23500000000000001,0.05525062514530824,0.1,0.21000000000000002,1.71,-0.06,32
Gemma4-E4B,answer_query,13,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.21,0.17500000000000002,0.24500000000000002,0.08522416262267904,0.1,0.21000000000000002,2.12,0.08,32
Gemma4-E4B,answer_query,13,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.19,0.16500000000000004,0.215,0.05525062514530825,0.1,0.19,2.13,0.06,32
Gemma4-E4B,answer_query,13,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.245,0.195,0.29999999999999993,0.12343760409722458,0.1,0.24499999999999997,1.71,0.03,32
Gemma4-E4B,answer_query,13,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.225,0.18000000000000005,0.27,0.10195458225163428,0.1,0.225,1.875,0.085,32
Gemma4-E4B,answer_query,13,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.185,0.15,0.22000000000000003,0.08750939799154205,0.1,0.185,1.93,-0.14,32
Gemma4-E4B,answer_query,14,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.225,0.19487500000000013,0.26,0.07863975156570492,0.1,0.225,1.635,-0.205,32
Gemma4-E4B,answer_query,14,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.2,0.17,0.23000000000000004,0.07254762501100116,0.1,0.2,2.05,0.37,32
Gemma4-E4B,answer_query,14,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.2,0.16500000000000004,0.23999999999999994,0.08583950752789522,0.1,0.2,2.165,0.355,32
Gemma4-E4B,answer_query,14,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.245,0.185,0.305,0.13562719801759995,0.1,0.24500000000000002,1.47,0.09,32
Gemma4-E4B,answer_query,14,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.215,0.18,0.25499999999999995,0.08750939799154206,0.1,0.215,1.825,0.455,32
Gemma4-E4B,answer_query,14,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.215,0.18500000000000003,0.24499999999999997,0.06708203932499368,0.1,0.215,1.87,-0.38,32
Gemma4-E4B,answer_query,15,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.195,0.16,0.23500000000000001,0.08870412083230168,0.1,0.195,1.77,-0.11,32
Gemma4-E4B,answer_query,15,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.195,0.15999999999999998,0.23499999999999996,0.08870412083230168,0.1,0.195,2.335,-0.205,32
Gemma4-E4B,answer_query,15,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.175,0.15000000000000005,0.2,0.055011960422018086,0.1,0.175,2.595,-0.435,32
Gemma4-E4B,answer_query,15,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.245,0.18500000000000003,0.30999999999999994,0.14317821063276354,0.1,0.24500000000000002,1.695,0.075,32
Gemma4-E4B,answer_query,15,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.19,0.16000000000000003,0.22000000000000003,0.07181848464596079,0.1,0.19,2.045,0.385,32
Gemma4-E4B,answer_query,15,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.205,0.165,0.25,0.0998683343734455,0.1,0.20500000000000002,2.145,-0.715,32
Gemma4-E4B,answer_query,16,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.24,0.2,0.28500000000000003,0.099472291830968,0.1,0.24,1.5,0.21,32
Gemma4-E4B,answer_query,16,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.215,0.175,0.25999999999999995,0.09880869341680844,0.1,0.215,2.135,0.495,32
Gemma4-E4B,answer_query,16,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.22,0.18500000000000003,0.25,0.07677718959499144,0.1,0.22000000000000003,2.105,0.515,32
Gemma4-E4B,answer_query,16,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.26,0.2,0.325,0.1500876936643164,0.1,0.26,1.545,0.195,32
Gemma4-E4B,answer_query,16,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.225,0.18,0.27,0.10699237552766379,0.1,0.225,1.945,0.585,32
Gemma4-E4B,answer_query,16,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.235,0.2,0.27,0.0812727700887249,0.1,0.23499999999999996,1.825,-0.435,32
Gemma4-E4B,answer_query,17,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.355,0.3,0.4050000000000001,0.12343760409722461,0.1,0.35500000000000004,1.095,-0.185,32
Gemma4-E4B,answer_query,17,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.225,0.18500000000000003,0.265,0.0910465468000326,0.1,0.225,2.285,-1.315,32
Gemma4-E4B,answer_query,17,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.255,0.20500000000000002,0.30500000000000005,0.11459310165698641,0.1,0.255,2.065,-0.425,32
Gemma4-E4B,answer_query,17,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.36,0.27499999999999997,0.45,0.2036508880671192,0.1,0.36,1.435,0.085,32
Gemma4-E4B,answer_query,17,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.225,0.19000000000000003,0.25999999999999995,0.07863975156570492,0.1,0.22500000000000003,2.02,-0.64,32
Gemma4-E4B,answer_query,17,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.225,0.18500000000000003,0.265,0.0966545666958261,0.1,0.225,1.775,0.055,32
Gemma4-E4B,answer_query,18,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.335,0.28500000000000003,0.38500000000000006,0.11821033884786185,0.1,0.335,1.1,0.02,32
Gemma4-E4B,answer_query,18,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.3,0.25,0.3450000000000001,0.11239029738980327,0.1,0.3,1.965,-0.545,32
Gemma4-E4B,answer_query,18,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.3,0.26,0.345,0.09733285267845752,0.1,0.3,1.905,-0.225,32
Gemma4-E4B,answer_query,18,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.385,0.315,0.45999999999999996,0.1694418080515829,0.1,0.385,1.13,0.11,32
Gemma4-E4B,answer_query,18,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.295,0.255,0.33999999999999997,0.0998683343734455,0.1,0.295,1.545,0.065,32
Gemma4-E4B,answer_query,18,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.255,0.22000000000000003,0.29000000000000004,0.08255779474818965,0.1,0.255,1.55,0.16,32
Gemma4-E4B,answer_query,19,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.43,0.38,0.4750000000000001,0.11285761872936692,0.1,0.43,0.845,0.105,32
Gemma4-E4B,answer_query,19,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.36,0.31999999999999995,0.40499999999999997,0.099472291830968,0.1,0.36,1.42,-0.27,32
Gemma4-E4B,answer_query,19,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.305,0.27,0.34500000000000003,0.0887041208323017,0.1,0.305,1.82,0.14,32
Gemma4-E4B,answer_query,19,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.485,0.425,0.5399999999999999,0.13869694338832111,0.1,0.48500000000000004,0.71,0.11,32
Gemma4-E4B,answer_query,19,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.375,0.3350000000000001,0.41500000000000004,0.09104654680003259,0.1,0.375,1.105,0.085,32
Gemma4-E4B,answer_query,19,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.36,0.31,0.41,0.11424811411549587,0.1,0.36000000000000004,1.08,0.44,32
Gemma4-E4B,answer_query,20,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.41,0.345,0.475,0.15183093090324964,0.1,0.41,0.925,0.085,32
Gemma4-E4B,answer_query,20,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.345,0.31,0.38,0.08255779474818964,0.1,0.345,1.36,0.11,32
Gemma4-E4B,answer_query,20,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.32,0.28500000000000003,0.35000000000000003,0.07677718959499145,0.1,0.32,1.57,0.03,32
Gemma4-E4B,answer_query,20,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.505,0.425,0.585,0.18771478925557025,0.1,0.505,0.735,0.075,32
