registered_bank_size,evaluation_scope,analysis_population,grammar_class,seed,seed_effect,n_anchor_units
64,confirmation,all_examples,adjacent_rank_before_city,1257,0.16666666666666666,6
64,confirmation,all_examples,adjacent_rank_before_city,1258,0.0,1
64,confirmation,all_examples,adjacent_rank_before_city,1259,0.0,4
64,confirmation,all_examples,adjacent_rank_before_city,1260,0.0,1
64,confirmation,all_examples,adjacent_rank_before_city,1261,0.0,1
64,confirmation,all_examples,adjacent_rank_before_city,1262,0.0,3
64,confirmation,all_examples,evidence_sequence_unranked,1261,1.0,1
64,confirmation,all_examples,same_unit_rank_before_city,1255,0.25,4
64,confirmation,all_examples,same_unit_rank_before_city,1256,0.0,1
64,confirmation,all_examples,same_unit_rank_before_city,1257,1.0,1
64,confirmation,all_examples,same_unit_rank_before_city,1258,1.0,2
64,confirmation,all_examples,same_unit_rank_before_city,1260,0.5,2
64,confirmation,all_examples,same_unit_rank_before_city,1261,1.0,2
64,confirmation,all_examples,same_unit_rank_before_city,1262,1.0,2
64,confirmation,all_examples,same_unit_rank_before_city,1263,1.0,1
64,confirmation,all_examples,structural_invariant_bullet,1259,0.0,1
64,confirmation,all_examples,structural_unmarked,1256,1.0,2
64,confirmation,all_examples,structural_unmarked,1257,1.0,1
64,confirmation,all_examples,structural_unmarked,1260,1.0,1
64,confirmation,all_examples,structural_unmarked,1261,1.0,2
64,confirmation,clean_correct_only,pooled,1254,0.1111111111111111,9
64,confirmation,clean_correct_only,pooled,1255,0.125,8
64,confirmation,clean_correct_only,pooled,1256,0.2222222222222222,9
64,confirmation,clean_correct_only,pooled,1257,0.3333333333333333,9
64,confirmation,clean_correct_only,pooled,1258,0.25,8
64,confirmation,clean_correct_only,pooled,1259,0.1111111111111111,9
64,confirmation,clean_correct_only,pooled,1260,0.2222222222222222,9
64,confirmation,clean_correct_only,pooled,1261,0.5555555555555556,9
64,confirmation,clean_correct_only,pooled,1262,0.29166666666666663,8
64,confirmation,clean_correct_only,pooled,1263,0.2222222222222222,9
64,confirmation,clean_correct_only,macro_primary_grammars,1254,0.1111111111111111,9
64,confirmation,clean_correct_only,macro_primary_grammars,1255,0.08333333333333333,8
64,confirmation,clean_correct_only,macro_primary_grammars,1256,0.25,9
64,confirmation,clean_correct_only,macro_primary_grammars,1257,0.5416666666666667,9
64,confirmation,clean_correct_only,macro_primary_grammars,1258,0.3333333333333333,8
64,confirmation,clean_correct_only,macro_primary_grammars,1259,0.125,8
64,confirmation,clean_correct_only,macro_primary_grammars,1260,0.375,9
64,confirmation,clean_correct_only,macro_primary_grammars,1261,0.5,8
64,confirmation,clean_correct_only,macro_primary_grammars,1262,0.3703703703703704,8
64,confirmation,clean_correct_only,macro_primary_grammars,1263,0.5625,9
64,confirmation,clean_correct_only,adjacent_rank_after_city,1254,0.1111111111111111,9
64,confirmation,clean_correct_only,adjacent_rank_after_city,1255,0.0,2
64,confirmation,clean_correct_only,adjacent_rank_after_city,1256,0.0,5
64,confirmation,clean_correct_only,adjacent_rank_after_city,1257,0.0,1
64,confirmation,clean_correct_only,adjacent_rank_after_city,1258,0.0,5
64,confirmation,clean_correct_only,adjacent_rank_after_city,1259,0.25,4
64,confirmation,clean_correct_only,adjacent_rank_after_city,1260,-2.2204460492503132e-17,5
64,confirmation,clean_correct_only,adjacent_rank_after_city,1261,0.0,3
64,confirmation,clean_correct_only,adjacent_rank_after_city,1262,0.11111111111111109,3
64,confirmation,clean_correct_only,adjacent_rank_after_city,1263,0.125,8
64,confirmation,clean_correct_only,adjacent_rank_before_city,1255,0.0,2
64,confirmation,clean_correct_only,adjacent_rank_before_city,1256,0.0,1
64,confirmation,clean_correct_only,adjacent_rank_before_city,1257,0.16666666666666666,6
64,confirmation,clean_correct_only,adjacent_rank_before_city,1258,0.0,1
64,confirmation,clean_correct_only,adjacent_rank_before_city,1259,0.0,4
64,confirmation,clean_correct_only,adjacent_rank_before_city,1260,0.0,1
64,confirmation,clean_correct_only,adjacent_rank_before_city,1261,0.0,1
64,confirmation,clean_correct_only,adjacent_rank_before_city,1262,0.0,3
64,confirmation,clean_correct_only,evidence_sequence_unranked,1261,1.0,1
64,confirmation,clean_correct_only,same_unit_rank_before_city,1255,0.25,4
64,confirmation,clean_correct_only,same_unit_rank_before_city,1256,0.0,1
64,confirmation,clean_correct_only,same_unit_rank_before_city,1257,1.0,1
64,confirmation,clean_correct_only,same_unit_rank_before_city,1258,1.0,2
64,confirmation,clean_correct_only,same_unit_rank_before_city,1260,0.5,2
64,confirmation,clean_correct_only,same_unit_rank_before_city,1261,1.0,2
64,confirmation,clean_correct_only,same_unit_rank_before_city,1262,1.0,2
64,confirmation,clean_correct_only,same_unit_rank_before_city,1263,1.0,1
64,confirmation,clean_correct_only,structural_invariant_bullet,1259,0.0,1
64,confirmation,clean_correct_only,structural_unmarked,1256,1.0,2
64,confirmation,clean_correct_only,structural_unmarked,1257,1.0,1
64,confirmation,clean_correct_only,structural_unmarked,1260,1.0,1
64,confirmation,clean_correct_only,structural_unmarked,1261,1.0,2
80,confirmation,all_examples,pooled,1254,0.1111111111111111,9
80,confirmation,all_examples,pooled,1255,0.25,8
80,confirmation,all_examples,pooled,1256,0.3333333333333333,9
80,confirmation,all_examples,pooled,1257,0.4444444444444444,9
80,confirmation,all_examples,pooled,1258,0.5,8
80,confirmation,all_examples,pooled,1259,0.1111111111111111,9
80,confirmation,all_examples,pooled,1260,0.5555555555555556,9
80,confirmation,all_examples,pooled,1261,0.5555555555555556,9
80,confirmation,all_examples,pooled,1262,0.3333333333333333,8
80,confirmation,all_examples,pooled,1263,0.3333333333333333,9
80,confirmation,all_examples,macro_primary_grammars,1254,0.1111111111111111,9
80,confirmation,all_examples,macro_primary_grammars,1255,0.16666666666666666,8
80,confirmation,all_examples,macro_primary_grammars,1256,0.5,9
80,confirmation,all_examples,macro_primary_grammars,1257,0.7916666666666666,9
80,confirmation,all_examples,macro_primary_grammars,1258,0.4666666666666666,8
80,confirmation,all_examples,macro_primary_grammars,1259,0.125,8
80,confirmation,all_examples,macro_primary_grammars,1260,0.8,9
80,confirmation,all_examples,macro_primary_grammars,1261,0.5,8
80,confirmation,all_examples,macro_primary_grammars,1262,0.40740740740740744,8
80,confirmation,all_examples,macro_primary_grammars,1263,0.625,9
80,confirmation,all_examples,adjacent_rank_after_city,1254,0.1111111111111111,9
80,confirmation,all_examples,adjacent_rank_after_city,1255,0.0,2
80,confirmation,all_examples,adjacent_rank_after_city,1256,0.0,5
80,confirmation,all_examples,adjacent_rank_after_city,1257,1.0,1
80,confirmation,all_examples,adjacent_rank_after_city,1258,0.4,5
80,confirmation,all_examples,adjacent_rank_after_city,1259,0.25,4
80,confirmation,all_examples,adjacent_rank_after_city,1260,0.19999999999999998,5
80,confirmation,all_examples,adjacent_rank_after_city,1261,0.0,3
80,confirmation,all_examples,adjacent_rank_after_city,1262,0.2222222222222222,3
80,confirmation,all_examples,adjacent_rank_after_city,1263,0.25,8
80,confirmation,all_examples,adjacent_rank_before_city,1255,0.0,2
80,confirmation,all_examples,adjacent_rank_before_city,1256,0.0,1
80,confirmation,all_examples,adjacent_rank_before_city,1257,0.16666666666666666,6
80,confirmation,all_examples,adjacent_rank_before_city,1258,0.0,1
80,confirmation,all_examples,adjacent_rank_before_city,1259,0.0,4
80,confirmation,all_examples,adjacent_rank_before_city,1260,1.0,1
80,confirmation,all_examples,adjacent_rank_before_city,1261,0.0,1
80,confirmation,all_examples,adjacent_rank_before_city,1262,0.0,3
80,confirmation,all_examples,evidence_sequence_unranked,1261,1.0,1
80,confirmation,all_examples,same_unit_rank_before_city,1255,0.5,4
80,confirmation,all_examples,same_unit_rank_before_city,1256,1.0,1
80,confirmation,all_examples,same_unit_rank_before_city,1257,1.0,1
80,confirmation,all_examples,same_unit_rank_before_city,1258,1.0,2
80,confirmation,all_examples,same_unit_rank_before_city,1260,1.0,2
80,confirmation,all_examples,same_unit_rank_before_city,1261,1.0,2
80,confirmation,all_examples,same_unit_rank_before_city,1262,1.0,2
80,confirmation,all_examples,same_unit_rank_before_city,1263,1.0,1
80,confirmation,all_examples,structural_invariant_bullet,1259,0.0,1
80,confirmation,all_examples,structural_unmarked,1256,1.0,2
80,confirmation,all_examples,structural_unmarked,1257,1.0,1
80,confirmation,all_examples,structural_unmarked,1260,1.0,1
80,confirmation,all_examples,structural_unmarked,1261,1.0,2
80,confirmation,clean_correct_only,pooled,1254,0.1111111111111111,9
80,confirmation,clean_correct_only,pooled,1255,0.25,8
80,confirmation,clean_correct_only,pooled,1256,0.3333333333333333,9
80,confirmation,clean_correct_only,pooled,1257,0.4444444444444444,9
80,confirmation,clean_correct_only,pooled,1258,0.5,8
80,confirmation,clean_correct_only,pooled,1259,0.1111111111111111,9
80,confirmation,clean_correct_only,pooled,1260,0.5555555555555556,9
80,confirmation,clean_correct_only,pooled,1261,0.5555555555555556,9
80,confirmation,clean_correct_only,pooled,1262,0.3333333333333333,8
80,confirmation,clean_correct_only,pooled,1263,0.3333333333333333,9
80,confirmation,clean_correct_only,macro_primary_grammars,1254,0.1111111111111111,9
80,confirmation,clean_correct_only,macro_primary_grammars,1255,0.16666666666666666,8
80,confirmation,clean_correct_only,macro_primary_grammars,1256,0.5,9
80,confirmation,clean_correct_only,macro_primary_grammars,1257,0.7916666666666666,9
80,confirmation,clean_correct_only,macro_primary_grammars,1258,0.4666666666666666,8
80,confirmation,clean_correct_only,macro_primary_grammars,1259,0.125,8
80,confirmation,clean_correct_only,macro_primary_grammars,1260,0.8,9
80,confirmation,clean_correct_only,macro_primary_grammars,1261,0.5,8
80,confirmation,clean_correct_only,macro_primary_grammars,1262,0.40740740740740744,8
80,confirmation,clean_correct_only,macro_primary_grammars,1263,0.625,9
80,confirmation,clean_correct_only,adjacent_rank_after_city,1254,0.1111111111111111,9
80,confirmation,clean_correct_only,adjacent_rank_after_city,1255,0.0,2
80,confirmation,clean_correct_only,adjacent_rank_after_city,1256,0.0,5
80,confirmation,clean_correct_only,adjacent_rank_after_city,1257,1.0,1
80,confirmation,clean_correct_only,adjacent_rank_after_city,1258,0.4,5
80,confirmation,clean_correct_only,adjacent_rank_after_city,1259,0.25,4
80,confirmation,clean_correct_only,adjacent_rank_after_city,1260,0.19999999999999998,5
80,confirmation,clean_correct_only,adjacent_rank_after_city,1261,0.0,3
80,confirmation,clean_correct_only,adjacent_rank_after_city,1262,0.2222222222222222,3
80,confirmation,clean_correct_only,adjacent_rank_after_city,1263,0.25,8
80,confirmation,clean_correct_only,adjacent_rank_before_city,1255,0.0,2
80,confirmation,clean_correct_only,adjacent_rank_before_city,1256,0.0,1
80,confirmation,clean_correct_only,adjacent_rank_before_city,1257,0.16666666666666666,6
80,confirmation,clean_correct_only,adjacent_rank_before_city,1258,0.0,1
80,confirmation,clean_correct_only,adjacent_rank_before_city,1259,0.0,4
80,confirmation,clean_correct_only,adjacent_rank_before_city,1260,1.0,1
80,confirmation,clean_correct_only,adjacent_rank_before_city,1261,0.0,1
80,confirmation,clean_correct_only,adjacent_rank_before_city,1262,0.0,3
80,confirmation,clean_correct_only,evidence_sequence_unranked,1261,1.0,1
80,confirmation,clean_correct_only,same_unit_rank_before_city,1255,0.5,4
80,confirmation,clean_correct_only,same_unit_rank_before_city,1256,1.0,1
80,confirmation,clean_correct_only,same_unit_rank_before_city,1257,1.0,1
80,confirmation,clean_correct_only,same_unit_rank_before_city,1258,1.0,2
80,confirmation,clean_correct_only,same_unit_rank_before_city,1260,1.0,2
80,confirmation,clean_correct_only,same_unit_rank_before_city,1261,1.0,2
80,confirmation,clean_correct_only,same_unit_rank_before_city,1262,1.0,2
80,confirmation,clean_correct_only,same_unit_rank_before_city,1263,1.0,1
80,confirmation,clean_correct_only,structural_invariant_bullet,1259,0.0,1
80,confirmation,clean_correct_only,structural_unmarked,1256,1.0,2
80,confirmation,clean_correct_only,structural_unmarked,1257,1.0,1
80,confirmation,clean_correct_only,structural_unmarked,1260,1.0,1
80,confirmation,clean_correct_only,structural_unmarked,1261,1.0,2
96,confirmation,all_examples,pooled,1254,0.2222222222222222,9
96,confirmation,all_examples,pooled,1255,0.25,8
96,confirmation,all_examples,pooled,1256,0.4444444444444444,9
96,confirmation,all_examples,pooled,1257,0.4444444444444444,9
96,confirmation,all_examples,pooled,1258,0.25,8
96,confirmation,all_examples,pooled,1259,0.1111111111111111,9
96,confirmation,all_examples,pooled,1260,0.5185185185185185,9
96,confirmation,all_examples,pooled,1261,0.7777777777777778,9
96,confirmation,all_examples,pooled,1262,0.375,8
96,confirmation,all_examples,pooled,1263,0.2222222222222222,9
96,confirmation,all_examples,macro_primary_grammars,1254,0.2222222222222222,9
96,confirmation,all_examples,macro_primary_grammars,1255,0.16666666666666666,8
96,confirmation,all_examples,macro_primary_grammars,1256,0.55,9
96,confirmation,all_examples,macro_primary_grammars,1257,0.7916666666666666,9
96,confirmation,all_examples,macro_primary_grammars,1258,0.2333333333333333,8
96,confirmation,all_examples,macro_primary_grammars,1259,0.0,8
96,confirmation,all_examples,macro_primary_grammars,1260,0.7083333333333333,9
96,confirmation,all_examples,macro_primary_grammars,1261,0.6666666666666666,8
96,confirmation,all_examples,macro_primary_grammars,1262,0.4444444444444444,8
96,confirmation,all_examples,macro_primary_grammars,1263,0.5625,9
96,confirmation,all_examples,adjacent_rank_after_city,1254,0.2222222222222222,9
96,confirmation,all_examples,adjacent_rank_after_city,1255,0.0,2
96,confirmation,all_examples,adjacent_rank_after_city,1256,0.2,5
96,confirmation,all_examples,adjacent_rank_after_city,1257,1.0,1
96,confirmation,all_examples,adjacent_rank_after_city,1258,0.2,5
96,confirmation,all_examples,adjacent_rank_after_city,1259,0.0,4
96,confirmation,all_examples,adjacent_rank_after_city,1260,0.3333333333333333,5
96,confirmation,all_examples,adjacent_rank_after_city,1261,0.6666666666666666,3
96,confirmation,all_examples,adjacent_rank_after_city,1262,0.3333333333333333,3
96,confirmation,all_examples,adjacent_rank_after_city,1263,0.125,8
96,confirmation,all_examples,adjacent_rank_before_city,1255,0.0,2
96,confirmation,all_examples,adjacent_rank_before_city,1256,0.0,1
96,confirmation,all_examples,adjacent_rank_before_city,1257,0.16666666666666666,6
96,confirmation,all_examples,adjacent_rank_before_city,1258,0.0,1
96,confirmation,all_examples,adjacent_rank_before_city,1259,0.0,4
96,confirmation,all_examples,adjacent_rank_before_city,1260,1.0,1
96,confirmation,all_examples,adjacent_rank_before_city,1261,0.0,1
96,confirmation,all_examples,adjacent_rank_before_city,1262,0.0,3
96,confirmation,all_examples,evidence_sequence_unranked,1261,1.0,1
96,confirmation,all_examples,same_unit_rank_before_city,1255,0.5,4
96,confirmation,all_examples,same_unit_rank_before_city,1256,1.0,1
96,confirmation,all_examples,same_unit_rank_before_city,1257,1.0,1
96,confirmation,all_examples,same_unit_rank_before_city,1258,0.5,2
96,confirmation,all_examples,same_unit_rank_before_city,1260,0.5,2
96,confirmation,all_examples,same_unit_rank_before_city,1261,1.0,2
96,confirmation,all_examples,same_unit_rank_before_city,1262,1.0,2
96,confirmation,all_examples,same_unit_rank_before_city,1263,1.0,1
96,confirmation,all_examples,structural_invariant_bullet,1259,1.0,1
96,confirmation,all_examples,structural_unmarked,1256,1.0,2
96,confirmation,all_examples,structural_unmarked,1257,1.0,1
96,confirmation,all_examples,structural_unmarked,1260,1.0,1
96,confirmation,all_examples,structural_unmarked,1261,1.0,2
96,confirmation,clean_correct_only,pooled,1254,0.2222222222222222,9
96,confirmation,clean_correct_only,pooled,1255,0.25,8
96,confirmation,clean_correct_only,pooled,1256,0.4444444444444444,9
96,confirmation,clean_correct_only,pooled,1257,0.4444444444444444,9
96,confirmation,clean_correct_only,pooled,1258,0.25,8
96,confirmation,clean_correct_only,pooled,1259,0.1111111111111111,9
96,confirmation,clean_correct_only,pooled,1260,0.5185185185185185,9
96,confirmation,clean_correct_only,pooled,1261,0.7777777777777778,9
96,confirmation,clean_correct_only,pooled,1262,0.375,8
96,confirmation,clean_correct_only,pooled,1263,0.2222222222222222,9
96,confirmation,clean_correct_only,macro_primary_grammars,1254,0.2222222222222222,9
96,confirmation,clean_correct_only,macro_primary_grammars,1255,0.16666666666666666,8
96,confirmation,clean_correct_only,macro_primary_grammars,1256,0.55,9
96,confirmation,clean_correct_only,macro_primary_grammars,1257,0.7916666666666666,9
96,confirmation,clean_correct_only,macro_primary_grammars,1258,0.2333333333333333,8
96,confirmation,clean_correct_only,macro_primary_grammars,1259,0.0,8
96,confirmation,clean_correct_only,macro_primary_grammars,1260,0.7083333333333333,9
96,confirmation,clean_correct_only,macro_primary_grammars,1261,0.6666666666666666,8
96,confirmation,clean_correct_only,macro_primary_grammars,1262,0.4444444444444444,8
96,confirmation,clean_correct_only,macro_primary_grammars,1263,0.5625,9
96,confirmation,clean_correct_only,adjacent_rank_after_city,1254,0.2222222222222222,9
96,confirmation,clean_correct_only,adjacent_rank_after_city,1255,0.0,2
96,confirmation,clean_correct_only,adjacent_rank_after_city,1256,0.2,5
96,confirmation,clean_correct_only,adjacent_rank_after_city,1257,1.0,1
96,confirmation,clean_correct_only,adjacent_rank_after_city,1258,0.2,5
96,confirmation,clean_correct_only,adjacent_rank_after_city,1259,0.0,4
96,confirmation,clean_correct_only,adjacent_rank_after_city,1260,0.3333333333333333,5
96,confirmation,clean_correct_only,adjacent_rank_after_city,1261,0.6666666666666666,3
96,confirmation,clean_correct_only,adjacent_rank_after_city,1262,0.3333333333333333,3
96,confirmation,clean_correct_only,adjacent_rank_after_city,1263,0.125,8
96,confirmation,clean_correct_only,adjacent_rank_before_city,1255,0.0,2
96,confirmation,clean_correct_only,adjacent_rank_before_city,1256,0.0,1
96,confirmation,clean_correct_only,adjacent_rank_before_city,1257,0.16666666666666666,6
96,confirmation,clean_correct_only,adjacent_rank_before_city,1258,0.0,1
96,confirmation,clean_correct_only,adjacent_rank_before_city,1259,0.0,4
96,confirmation,clean_correct_only,adjacent_rank_before_city,1260,1.0,1
96,confirmation,clean_correct_only,adjacent_rank_before_city,1261,0.0,1
96,confirmation,clean_correct_only,adjacent_rank_before_city,1262,0.0,3
96,confirmation,clean_correct_only,evidence_sequence_unranked,1261,1.0,1
96,confirmation,clean_correct_only,same_unit_rank_before_city,1255,0.5,4
96,confirmation,clean_correct_only,same_unit_rank_before_city,1256,1.0,1
96,confirmation,clean_correct_only,same_unit_rank_before_city,1257,1.0,1
96,confirmation,clean_correct_only,same_unit_rank_before_city,1258,0.5,2
96,confirmation,clean_correct_only,same_unit_rank_before_city,1260,0.5,2
96,confirmation,clean_correct_only,same_unit_rank_before_city,1261,1.0,2
96,confirmation,clean_correct_only,same_unit_rank_before_city,1262,1.0,2
96,confirmation,clean_correct_only,same_unit_rank_before_city,1263,1.0,1
96,confirmation,clean_correct_only,structural_invariant_bullet,1259,1.0,1
