model_label,role,layer,algorithm,gold_count,predicted_count,rows
Gemma4-E4B,answer_query,1,knn_k5_cosine,6,1,2
Gemma4-E4B,answer_query,1,knn_k5_cosine,7,1,2
Gemma4-E4B,answer_query,1,knn_k5_cosine,8,1,1
Gemma4-E4B,answer_query,1,logistic_l2,1,1,6
Gemma4-E4B,answer_query,1,logistic_l2,1,2,6
Gemma4-E4B,answer_query,1,logistic_l2,1,3,3
Gemma4-E4B,answer_query,1,logistic_l2,1,4,5
Gemma4-E4B,answer_query,1,logistic_l2,2,1,5
Gemma4-E4B,answer_query,1,logistic_l2,2,2,7
Gemma4-E4B,answer_query,1,logistic_l2,2,3,4
Gemma4-E4B,answer_query,1,logistic_l2,2,4,3
Gemma4-E4B,answer_query,1,logistic_l2,3,1,5
Gemma4-E4B,answer_query,1,logistic_l2,3,2,5
Gemma4-E4B,answer_query,1,logistic_l2,3,3,2
Gemma4-E4B,answer_query,1,logistic_l2,3,4,3
Gemma4-E4B,answer_query,1,logistic_l2,4,1,3
Gemma4-E4B,answer_query,1,logistic_l2,4,2,1
Gemma4-E4B,answer_query,1,logistic_l2,4,3,2
Gemma4-E4B,answer_query,1,logistic_l2,4,4,4
Gemma4-E4B,answer_query,1,logistic_l2,5,1,1
Gemma4-E4B,answer_query,1,logistic_l2,5,3,1
Gemma4-E4B,answer_query,1,logistic_l2,5,4,2
Gemma4-E4B,answer_query,1,logistic_l2,6,1,1
Gemma4-E4B,answer_query,1,logistic_l2,6,4,1
Gemma4-E4B,answer_query,1,logistic_l2,7,1,2
Gemma4-E4B,answer_query,1,logistic_l2,8,1,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,1,1,8
Gemma4-E4B,answer_query,2,knn_k5_cosine,1,2,5
Gemma4-E4B,answer_query,2,knn_k5_cosine,1,3,4
Gemma4-E4B,answer_query,2,knn_k5_cosine,1,4,2
Gemma4-E4B,answer_query,2,knn_k5_cosine,1,5,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,2,1,9
Gemma4-E4B,answer_query,2,knn_k5_cosine,2,2,5
Gemma4-E4B,answer_query,2,knn_k5_cosine,2,3,3
Gemma4-E4B,answer_query,2,knn_k5_cosine,2,4,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,2,5,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,3,1,6
Gemma4-E4B,answer_query,2,knn_k5_cosine,3,2,4
Gemma4-E4B,answer_query,2,knn_k5_cosine,3,3,3
Gemma4-E4B,answer_query,2,knn_k5_cosine,3,4,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,3,5,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,4,1,2
Gemma4-E4B,answer_query,2,knn_k5_cosine,4,2,2
Gemma4-E4B,answer_query,2,knn_k5_cosine,4,3,3
Gemma4-E4B,answer_query,2,knn_k5_cosine,4,4,2
Gemma4-E4B,answer_query,2,knn_k5_cosine,4,5,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,5,2,2
Gemma4-E4B,answer_query,2,knn_k5_cosine,5,3,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,5,5,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,6,3,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,6,5,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,7,1,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,7,3,1
Gemma4-E4B,answer_query,2,knn_k5_cosine,8,3,1
Gemma4-E4B,answer_query,2,logistic_l2,1,1,4
Gemma4-E4B,answer_query,2,logistic_l2,1,2,8
Gemma4-E4B,answer_query,2,logistic_l2,1,3,5
Gemma4-E4B,answer_query,2,logistic_l2,1,4,3
Gemma4-E4B,answer_query,2,logistic_l2,2,1,5
Gemma4-E4B,answer_query,2,logistic_l2,2,2,8
Gemma4-E4B,answer_query,2,logistic_l2,2,3,4
Gemma4-E4B,answer_query,2,logistic_l2,2,4,2
Gemma4-E4B,answer_query,2,logistic_l2,3,1,4
Gemma4-E4B,answer_query,2,logistic_l2,3,2,7
Gemma4-E4B,answer_query,2,logistic_l2,3,3,2
Gemma4-E4B,answer_query,2,logistic_l2,3,4,2
Gemma4-E4B,answer_query,2,logistic_l2,4,2,6
Gemma4-E4B,answer_query,2,logistic_l2,4,3,2
Gemma4-E4B,answer_query,2,logistic_l2,4,4,2
Gemma4-E4B,answer_query,2,logistic_l2,5,1,1
Gemma4-E4B,answer_query,2,logistic_l2,5,2,2
Gemma4-E4B,answer_query,2,logistic_l2,5,4,1
Gemma4-E4B,answer_query,2,logistic_l2,6,1,1
Gemma4-E4B,answer_query,2,logistic_l2,6,2,1
Gemma4-E4B,answer_query,2,logistic_l2,7,1,1
Gemma4-E4B,answer_query,2,logistic_l2,7,3,1
Gemma4-E4B,answer_query,2,logistic_l2,8,3,1
Gemma4-E4B,answer_query,3,knn_k5_cosine,1,1,8
Gemma4-E4B,answer_query,3,knn_k5_cosine,1,2,5
Gemma4-E4B,answer_query,3,knn_k5_cosine,1,3,6
Gemma4-E4B,answer_query,3,knn_k5_cosine,1,4,1
Gemma4-E4B,answer_query,3,knn_k5_cosine,2,1,9
Gemma4-E4B,answer_query,3,knn_k5_cosine,2,2,6
Gemma4-E4B,answer_query,3,knn_k5_cosine,2,3,4
Gemma4-E4B,answer_query,3,knn_k5_cosine,3,1,10
Gemma4-E4B,answer_query,3,knn_k5_cosine,3,2,3
Gemma4-E4B,answer_query,3,knn_k5_cosine,3,3,2
Gemma4-E4B,answer_query,3,knn_k5_cosine,4,1,4
Gemma4-E4B,answer_query,3,knn_k5_cosine,4,2,3
Gemma4-E4B,answer_query,3,knn_k5_cosine,4,3,3
Gemma4-E4B,answer_query,3,knn_k5_cosine,5,1,1
Gemma4-E4B,answer_query,3,knn_k5_cosine,5,2,2
Gemma4-E4B,answer_query,3,knn_k5_cosine,5,4,1
Gemma4-E4B,answer_query,3,knn_k5_cosine,6,1,1
Gemma4-E4B,answer_query,3,knn_k5_cosine,6,2,1
Gemma4-E4B,answer_query,3,knn_k5_cosine,7,1,1
Gemma4-E4B,answer_query,3,knn_k5_cosine,7,3,1
Gemma4-E4B,answer_query,3,knn_k5_cosine,8,1,1
Gemma4-E4B,answer_query,3,logistic_l2,1,1,9
Gemma4-E4B,answer_query,3,logistic_l2,1,2,6
Gemma4-E4B,answer_query,3,logistic_l2,1,3,4
Gemma4-E4B,answer_query,3,logistic_l2,1,4,1
Gemma4-E4B,answer_query,3,logistic_l2,2,1,8
Gemma4-E4B,answer_query,3,logistic_l2,2,2,7
Gemma4-E4B,answer_query,3,logistic_l2,2,3,4
Gemma4-E4B,answer_query,3,logistic_l2,3,1,7
Gemma4-E4B,answer_query,3,logistic_l2,3,2,5
Gemma4-E4B,answer_query,3,logistic_l2,3,3,2
Gemma4-E4B,answer_query,3,logistic_l2,3,4,1
Gemma4-E4B,answer_query,3,logistic_l2,4,1,5
Gemma4-E4B,answer_query,3,logistic_l2,4,2,2
Gemma4-E4B,answer_query,3,logistic_l2,4,3,2
Gemma4-E4B,answer_query,3,logistic_l2,4,4,1
Gemma4-E4B,answer_query,3,logistic_l2,5,1,1
Gemma4-E4B,answer_query,3,logistic_l2,5,2,2
Gemma4-E4B,answer_query,3,logistic_l2,5,4,1
Gemma4-E4B,answer_query,3,logistic_l2,6,2,2
Gemma4-E4B,answer_query,3,logistic_l2,7,2,2
Gemma4-E4B,answer_query,3,logistic_l2,8,2,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,1,1,9
Gemma4-E4B,answer_query,4,knn_k5_cosine,1,2,3
Gemma4-E4B,answer_query,4,knn_k5_cosine,1,3,7
Gemma4-E4B,answer_query,4,knn_k5_cosine,1,4,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,2,1,11
Gemma4-E4B,answer_query,4,knn_k5_cosine,2,2,3
Gemma4-E4B,answer_query,4,knn_k5_cosine,2,3,5
Gemma4-E4B,answer_query,4,knn_k5_cosine,3,1,10
Gemma4-E4B,answer_query,4,knn_k5_cosine,3,2,2
Gemma4-E4B,answer_query,4,knn_k5_cosine,3,3,3
Gemma4-E4B,answer_query,4,knn_k5_cosine,4,1,7
Gemma4-E4B,answer_query,4,knn_k5_cosine,4,2,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,4,3,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,4,4,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,5,1,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,5,2,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,5,3,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,5,4,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,6,2,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,6,3,1
Gemma4-E4B,answer_query,4,knn_k5_cosine,7,3,2
Gemma4-E4B,answer_query,4,knn_k5_cosine,8,3,1
Gemma4-E4B,answer_query,4,logistic_l2,1,1,12
Gemma4-E4B,answer_query,4,logistic_l2,1,2,3
Gemma4-E4B,answer_query,4,logistic_l2,1,3,4
Gemma4-E4B,answer_query,4,logistic_l2,1,5,1
Gemma4-E4B,answer_query,4,logistic_l2,2,1,11
Gemma4-E4B,answer_query,4,logistic_l2,2,2,4
Gemma4-E4B,answer_query,4,logistic_l2,2,3,4
Gemma4-E4B,answer_query,4,logistic_l2,3,1,9
Gemma4-E4B,answer_query,4,logistic_l2,3,2,2
Gemma4-E4B,answer_query,4,logistic_l2,3,3,4
Gemma4-E4B,answer_query,4,logistic_l2,4,1,6
Gemma4-E4B,answer_query,4,logistic_l2,4,2,1
Gemma4-E4B,answer_query,4,logistic_l2,4,3,2
Gemma4-E4B,answer_query,4,logistic_l2,4,5,1
Gemma4-E4B,answer_query,4,logistic_l2,5,1,2
Gemma4-E4B,answer_query,4,logistic_l2,5,2,1
Gemma4-E4B,answer_query,4,logistic_l2,5,5,1
Gemma4-E4B,answer_query,4,logistic_l2,6,1,1
Gemma4-E4B,answer_query,4,logistic_l2,6,2,1
Gemma4-E4B,answer_query,4,logistic_l2,7,2,1
Gemma4-E4B,answer_query,4,logistic_l2,7,3,1
Gemma4-E4B,answer_query,4,logistic_l2,8,2,1
Gemma4-E4B,answer_query,5,knn_k5_cosine,1,1,7
Gemma4-E4B,answer_query,5,knn_k5_cosine,1,2,5
Gemma4-E4B,answer_query,5,knn_k5_cosine,1,3,5
Gemma4-E4B,answer_query,5,knn_k5_cosine,1,4,2
Gemma4-E4B,answer_query,5,knn_k5_cosine,1,5,1
Gemma4-E4B,answer_query,5,knn_k5_cosine,2,1,6
Gemma4-E4B,answer_query,5,knn_k5_cosine,2,2,6
Gemma4-E4B,answer_query,5,knn_k5_cosine,2,3,4
Gemma4-E4B,answer_query,5,knn_k5_cosine,2,4,3
Gemma4-E4B,answer_query,5,knn_k5_cosine,3,1,4
Gemma4-E4B,answer_query,5,knn_k5_cosine,3,2,5
Gemma4-E4B,answer_query,5,knn_k5_cosine,3,3,3
Gemma4-E4B,answer_query,5,knn_k5_cosine,3,4,3
Gemma4-E4B,answer_query,5,knn_k5_cosine,4,1,2
Gemma4-E4B,answer_query,5,knn_k5_cosine,4,2,3
Gemma4-E4B,answer_query,5,knn_k5_cosine,4,3,3
Gemma4-E4B,answer_query,5,knn_k5_cosine,4,5,2
Gemma4-E4B,answer_query,5,knn_k5_cosine,5,2,1
Gemma4-E4B,answer_query,5,knn_k5_cosine,5,3,1
Gemma4-E4B,answer_query,5,knn_k5_cosine,5,5,2
Gemma4-E4B,answer_query,5,knn_k5_cosine,6,3,1
Gemma4-E4B,answer_query,5,knn_k5_cosine,6,5,1
Gemma4-E4B,answer_query,5,knn_k5_cosine,7,3,1
Gemma4-E4B,answer_query,5,knn_k5_cosine,7,5,1
Gemma4-E4B,answer_query,5,knn_k5_cosine,8,5,1
Gemma4-E4B,answer_query,5,logistic_l2,1,1,7
Gemma4-E4B,answer_query,5,logistic_l2,1,2,7
Gemma4-E4B,answer_query,5,logistic_l2,1,3,4
Gemma4-E4B,answer_query,5,logistic_l2,1,4,1
Gemma4-E4B,answer_query,5,logistic_l2,1,5,1
Gemma4-E4B,answer_query,5,logistic_l2,2,1,6
Gemma4-E4B,answer_query,5,logistic_l2,2,2,5
Gemma4-E4B,answer_query,5,logistic_l2,2,3,6
Gemma4-E4B,answer_query,5,logistic_l2,2,4,2
Gemma4-E4B,answer_query,5,logistic_l2,3,1,3
Gemma4-E4B,answer_query,5,logistic_l2,3,2,4
Gemma4-E4B,answer_query,5,logistic_l2,3,3,6
Gemma4-E4B,answer_query,5,logistic_l2,3,4,2
Gemma4-E4B,answer_query,5,logistic_l2,4,1,1
Gemma4-E4B,answer_query,5,logistic_l2,4,2,2
Gemma4-E4B,answer_query,5,logistic_l2,4,3,4
Gemma4-E4B,answer_query,5,logistic_l2,4,4,2
Gemma4-E4B,answer_query,5,logistic_l2,4,6,1
Gemma4-E4B,answer_query,5,logistic_l2,5,2,1
Gemma4-E4B,answer_query,5,logistic_l2,5,3,1
Gemma4-E4B,answer_query,5,logistic_l2,5,4,1
Gemma4-E4B,answer_query,5,logistic_l2,5,6,1
Gemma4-E4B,answer_query,5,logistic_l2,6,3,1
Gemma4-E4B,answer_query,5,logistic_l2,6,4,1
Gemma4-E4B,answer_query,5,logistic_l2,7,3,1
Gemma4-E4B,answer_query,5,logistic_l2,7,4,1
Gemma4-E4B,answer_query,5,logistic_l2,8,4,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,1,1,13
Gemma4-E4B,answer_query,6,knn_k5_cosine,1,2,2
Gemma4-E4B,answer_query,6,knn_k5_cosine,1,3,4
Gemma4-E4B,answer_query,6,knn_k5_cosine,1,4,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,2,1,12
Gemma4-E4B,answer_query,6,knn_k5_cosine,2,2,2
Gemma4-E4B,answer_query,6,knn_k5_cosine,2,3,3
Gemma4-E4B,answer_query,6,knn_k5_cosine,2,4,2
Gemma4-E4B,answer_query,6,knn_k5_cosine,3,1,9
Gemma4-E4B,answer_query,6,knn_k5_cosine,3,2,2
Gemma4-E4B,answer_query,6,knn_k5_cosine,3,3,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,3,4,2
Gemma4-E4B,answer_query,6,knn_k5_cosine,3,5,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,4,1,5
Gemma4-E4B,answer_query,6,knn_k5_cosine,4,2,2
Gemma4-E4B,answer_query,6,knn_k5_cosine,4,3,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,4,4,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,4,5,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,5,1,2
Gemma4-E4B,answer_query,6,knn_k5_cosine,5,5,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,5,6,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,6,3,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,6,4,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,7,2,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,7,5,1
Gemma4-E4B,answer_query,6,knn_k5_cosine,8,5,1
Gemma4-E4B,answer_query,6,logistic_l2,1,1,10
Gemma4-E4B,answer_query,6,logistic_l2,1,2,7
Gemma4-E4B,answer_query,6,logistic_l2,1,3,2
Gemma4-E4B,answer_query,6,logistic_l2,1,5,1
Gemma4-E4B,answer_query,6,logistic_l2,2,1,7
Gemma4-E4B,answer_query,6,logistic_l2,2,2,6
Gemma4-E4B,answer_query,6,logistic_l2,2,3,4
Gemma4-E4B,answer_query,6,logistic_l2,2,4,1
Gemma4-E4B,answer_query,6,logistic_l2,2,5,1
Gemma4-E4B,answer_query,6,logistic_l2,3,1,4
Gemma4-E4B,answer_query,6,logistic_l2,3,2,4
Gemma4-E4B,answer_query,6,logistic_l2,3,3,4
Gemma4-E4B,answer_query,6,logistic_l2,3,4,2
Gemma4-E4B,answer_query,6,logistic_l2,3,5,1
Gemma4-E4B,answer_query,6,logistic_l2,4,1,1
Gemma4-E4B,answer_query,6,logistic_l2,4,2,2
Gemma4-E4B,answer_query,6,logistic_l2,4,3,3
Gemma4-E4B,answer_query,6,logistic_l2,4,4,2
Gemma4-E4B,answer_query,6,logistic_l2,4,5,1
Gemma4-E4B,answer_query,6,logistic_l2,4,8,1
Gemma4-E4B,answer_query,6,logistic_l2,5,3,1
Gemma4-E4B,answer_query,6,logistic_l2,5,4,2
Gemma4-E4B,answer_query,6,logistic_l2,5,5,1
Gemma4-E4B,answer_query,6,logistic_l2,6,3,1
Gemma4-E4B,answer_query,6,logistic_l2,6,5,1
Gemma4-E4B,answer_query,6,logistic_l2,7,3,1
Gemma4-E4B,answer_query,6,logistic_l2,7,5,1
Gemma4-E4B,answer_query,6,logistic_l2,8,5,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,1,1,12
Gemma4-E4B,answer_query,7,knn_k5_cosine,1,2,6
Gemma4-E4B,answer_query,7,knn_k5_cosine,1,3,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,1,4,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,2,1,10
Gemma4-E4B,answer_query,7,knn_k5_cosine,2,2,5
Gemma4-E4B,answer_query,7,knn_k5_cosine,2,3,3
Gemma4-E4B,answer_query,7,knn_k5_cosine,2,4,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,3,1,9
Gemma4-E4B,answer_query,7,knn_k5_cosine,3,2,2
Gemma4-E4B,answer_query,7,knn_k5_cosine,3,3,2
Gemma4-E4B,answer_query,7,knn_k5_cosine,3,4,2
Gemma4-E4B,answer_query,7,knn_k5_cosine,4,1,4
Gemma4-E4B,answer_query,7,knn_k5_cosine,4,2,3
Gemma4-E4B,answer_query,7,knn_k5_cosine,4,4,2
Gemma4-E4B,answer_query,7,knn_k5_cosine,4,5,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,5,1,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,5,2,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,5,5,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,5,6,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,6,1,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,6,5,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,7,3,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,7,5,1
Gemma4-E4B,answer_query,7,knn_k5_cosine,8,5,1
Gemma4-E4B,answer_query,7,logistic_l2,1,1,9
Gemma4-E4B,answer_query,7,logistic_l2,1,2,7
Gemma4-E4B,answer_query,7,logistic_l2,1,3,2
Gemma4-E4B,answer_query,7,logistic_l2,1,4,2
Gemma4-E4B,answer_query,7,logistic_l2,2,1,7
Gemma4-E4B,answer_query,7,logistic_l2,2,2,8
Gemma4-E4B,answer_query,7,logistic_l2,2,3,3
Gemma4-E4B,answer_query,7,logistic_l2,2,4,1
Gemma4-E4B,answer_query,7,logistic_l2,3,1,3
Gemma4-E4B,answer_query,7,logistic_l2,3,2,5
Gemma4-E4B,answer_query,7,logistic_l2,3,3,5
Gemma4-E4B,answer_query,7,logistic_l2,3,4,1
Gemma4-E4B,answer_query,7,logistic_l2,3,5,1
Gemma4-E4B,answer_query,7,logistic_l2,4,1,1
Gemma4-E4B,answer_query,7,logistic_l2,4,2,2
Gemma4-E4B,answer_query,7,logistic_l2,4,3,2
Gemma4-E4B,answer_query,7,logistic_l2,4,4,4
Gemma4-E4B,answer_query,7,logistic_l2,4,5,1
Gemma4-E4B,answer_query,7,logistic_l2,5,1,1
Gemma4-E4B,answer_query,7,logistic_l2,5,4,2
Gemma4-E4B,answer_query,7,logistic_l2,5,5,1
Gemma4-E4B,answer_query,7,logistic_l2,6,3,1
Gemma4-E4B,answer_query,7,logistic_l2,6,5,1
Gemma4-E4B,answer_query,7,logistic_l2,7,2,1
Gemma4-E4B,answer_query,7,logistic_l2,7,5,1
Gemma4-E4B,answer_query,7,logistic_l2,8,5,1
Gemma4-E4B,answer_query,8,knn_k5_cosine,1,1,6
Gemma4-E4B,answer_query,8,knn_k5_cosine,1,2,6
Gemma4-E4B,answer_query,8,knn_k5_cosine,1,3,3
Gemma4-E4B,answer_query,8,knn_k5_cosine,1,4,4
Gemma4-E4B,answer_query,8,knn_k5_cosine,1,7,1
Gemma4-E4B,answer_query,8,knn_k5_cosine,2,1,5
Gemma4-E4B,answer_query,8,knn_k5_cosine,2,2,6
Gemma4-E4B,answer_query,8,knn_k5_cosine,2,3,5
Gemma4-E4B,answer_query,8,knn_k5_cosine,2,4,2
Gemma4-E4B,answer_query,8,knn_k5_cosine,2,7,1
Gemma4-E4B,answer_query,8,knn_k5_cosine,3,1,7
Gemma4-E4B,answer_query,8,knn_k5_cosine,3,2,4
Gemma4-E4B,answer_query,8,knn_k5_cosine,3,3,2
Gemma4-E4B,answer_query,8,knn_k5_cosine,3,4,2
Gemma4-E4B,answer_query,8,knn_k5_cosine,4,1,3
Gemma4-E4B,answer_query,8,knn_k5_cosine,4,2,4
Gemma4-E4B,answer_query,8,knn_k5_cosine,4,4,2
Gemma4-E4B,answer_query,8,knn_k5_cosine,4,5,1
Gemma4-E4B,answer_query,8,knn_k5_cosine,5,2,3
Gemma4-E4B,answer_query,8,knn_k5_cosine,5,5,1
Gemma4-E4B,answer_query,8,knn_k5_cosine,6,2,2
Gemma4-E4B,answer_query,8,knn_k5_cosine,7,3,1
Gemma4-E4B,answer_query,8,knn_k5_cosine,7,5,1
Gemma4-E4B,answer_query,8,knn_k5_cosine,8,1,1
Gemma4-E4B,answer_query,8,logistic_l2,1,1,10
Gemma4-E4B,answer_query,8,logistic_l2,1,2,7
Gemma4-E4B,answer_query,8,logistic_l2,1,3,1
Gemma4-E4B,answer_query,8,logistic_l2,1,4,2
Gemma4-E4B,answer_query,8,logistic_l2,2,1,7
Gemma4-E4B,answer_query,8,logistic_l2,2,2,7
Gemma4-E4B,answer_query,8,logistic_l2,2,3,1
Gemma4-E4B,answer_query,8,logistic_l2,2,4,2
Gemma4-E4B,answer_query,8,logistic_l2,2,5,1
Gemma4-E4B,answer_query,8,logistic_l2,2,7,1
Gemma4-E4B,answer_query,8,logistic_l2,3,1,1
Gemma4-E4B,answer_query,8,logistic_l2,3,2,6
Gemma4-E4B,answer_query,8,logistic_l2,3,3,5
Gemma4-E4B,answer_query,8,logistic_l2,3,4,2
Gemma4-E4B,answer_query,8,logistic_l2,3,5,1
Gemma4-E4B,answer_query,8,logistic_l2,4,2,2
Gemma4-E4B,answer_query,8,logistic_l2,4,3,4
Gemma4-E4B,answer_query,8,logistic_l2,4,4,3
Gemma4-E4B,answer_query,8,logistic_l2,4,5,1
Gemma4-E4B,answer_query,8,logistic_l2,5,3,2
Gemma4-E4B,answer_query,8,logistic_l2,5,4,2
Gemma4-E4B,answer_query,8,logistic_l2,6,3,2
Gemma4-E4B,answer_query,8,logistic_l2,7,2,1
Gemma4-E4B,answer_query,8,logistic_l2,7,4,1
Gemma4-E4B,answer_query,8,logistic_l2,8,3,1
Gemma4-E4B,answer_query,9,knn_k5_cosine,1,1,7
Gemma4-E4B,answer_query,9,knn_k5_cosine,1,2,5
Gemma4-E4B,answer_query,9,knn_k5_cosine,1,3,3
Gemma4-E4B,answer_query,9,knn_k5_cosine,1,4,4
Gemma4-E4B,answer_query,9,knn_k5_cosine,1,5,1
Gemma4-E4B,answer_query,9,knn_k5_cosine,2,1,6
Gemma4-E4B,answer_query,9,knn_k5_cosine,2,2,5
Gemma4-E4B,answer_query,9,knn_k5_cosine,2,3,4
Gemma4-E4B,answer_query,9,knn_k5_cosine,2,4,3
Gemma4-E4B,answer_query,9,knn_k5_cosine,2,5,1
Gemma4-E4B,answer_query,9,knn_k5_cosine,3,1,7
Gemma4-E4B,answer_query,9,knn_k5_cosine,3,2,4
Gemma4-E4B,answer_query,9,knn_k5_cosine,3,3,1
Gemma4-E4B,answer_query,9,knn_k5_cosine,3,4,3
