split,seed,gold_count,occurrence,request_id,stimulus_id,trace_category,marker_kind,exact_count,parsed_count,boundary_kind,alignment_strategy,retokenized_suffix_tokens,endpoint_token,prefix_token_count,shared_baseline_prefix_tokens,prompt_token_count,output_token_count,item_char_length,item_line_number,city,raw_suffix,baseline_endpoint_token_id,pc1,pc2,pc3,display_vertical,band,centered_pc1,centered_pc2,centered_pc3,centered_band
discovery,1234,7,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1234,V4_4_T10000_N7_seed1234,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,344,345,345,10206,573,42,16,Harbin,re: 67) -> **Count = 4** * *Continuing sca,1018,14.996618,-7.81992,-1.3138323,-10.9585495,lower,9.669601,-13.07863,-15.873274,lower
discovery,1234,7,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1234,V4_4_T10000_N7_seed1234,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,401,402,402,10206,573,40,18,Rome,re: 65) -> **Count = 5** * *Continuing sca,1018,21.873383,17.934895,3.434305,8.521313,lower,19.411959,17.031155,-0.6865984,lower
discovery,1234,7,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1234,V4_4_T10000_N7_seed1234,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,458,459,459,10206,573,43,20,Antwerp,re: 88) -> **Count = 6** * *Continuing sca,1018,19.036861,12.991275,3.2891345,4.9703646,lower,15.300441,12.006461,-9.505878,lower
discovery,1234,7,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1234,V4_4_T10000_N7_seed1234,one_to_one,inline_count,True,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,515,516,516,10206,573,41,22,Osaka,re: 90) -> **Count = 7** 4. **Final Verificati,1018,15.41317,34.660095,-2.3887281,27.342596,lower,13.685059,36.276543,9.675957,lower
discovery,1234,8,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1234,V4_4_T10000_N8_seed1234,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,156,157,157,10205,463,104,9,Chicago,"core of 72."" (Count = 1) * Found the second ex",236768,-43.16269,-0.4414913,28.16873,2.837854,upper,-60.84299,5.311777,18.833397,upper
discovery,1234,8,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1234,V4_4_T10000_N8_seed1234,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,191,192,192,10205,463,102,10,Baku,"core of 98."" (Count = 2) * Found the third exc",236768,2.9084206,-23.889662,2.6747158,-23.150501,lower,-6.001231,-29.30721,19.280138,lower
discovery,1234,8,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1234,V4_4_T10000_N8_seed1234,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,226,227,227,10205,463,103,11,Taipei,"core of 95."" (Count = 3) * Found the fourth ex",236768,10.068655,-21.102146,-1.507268,-21.352983,lower,2.5859547,-26.253366,-3.149315,lower
discovery,1234,8,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1234,V4_4_T10000_N8_seed1234,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,262,263,263,10205,463,104,12,Harbin,"core of 67."" (Count = 4) * Found the fifth exc",236768,13.662362,-14.384762,-0.49595994,-16.723387,lower,6.776655,-17.95516,-15.001529,lower
discovery,1234,8,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1234,V4_4_T10000_N8_seed1234,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,297,298,298,10205,463,101,13,Rome,"core of 65."" (Count = 5) * Found the sixth exc",236768,21.054188,6.3946276,6.3150096,-2.54104,lower,16.378284,6.660303,-6.5426455,lower
discovery,1234,8,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1234,V4_4_T10000_N8_seed1234,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,332,333,333,10205,463,104,14,Antwerp,"core of 88."" (Count = 6) * Found the seventh e",236768,18.54527,4.45629,5.3522425,-3.2221148,lower,13.1719,4.910439,-10.997086,lower
discovery,1234,8,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1234,V4_4_T10000_N8_seed1234,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,367,368,368,10205,463,104,15,Osaka,"core of 90."" (Count = 7) * Found the eighth ex",236768,18.86492,16.705257,4.5871983,7.9153748,lower,14.435977,19.061726,-5.840773,lower
discovery,1234,8,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1234,V4_4_T10000_N8_seed1234,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,403,404,404,10205,463,104,16,Almaty,"core of 69."" (Count = 8) 4. **Final Count:** I",236768,16.646063,32.492695,1.4245574,23.76685,lower,13.495456,37.571495,3.4178152,lower
discovery,1234,9,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1234,V4_4_T10000_N9_seed1234,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,169,170,170,10205,590,39,10,Chicago,"Score: 72) -> Count = 1 * **Record 2:** """,236770,-32.329575,7.6553316,-12.092782,20.35962,upper,-28.644142,1.5646263,-8.623713,upper
discovery,1234,9,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1234,V4_4_T10000_N9_seed1234,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,215,216,216,10205,590,36,11,Baku,"Score: 98) -> Count = 2 * **Record 3:** """,236778,-20.767487,-4.2716584,-3.5132256,3.424274,upper,-16.210691,-13.547914,8.449279,lower
discovery,1234,9,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1234,V4_4_T10000_N9_seed1234,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,261,262,262,10205,590,38,12,Taipei,"Score: 95) -> Count = 3 * **Record 4:** """,236800,-9.832964,-5.4473786,-3.752185,-0.7503691,lower,-3.6891005,-15.516002,1.146435,lower
discovery,1234,9,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1234,V4_4_T10000_N9_seed1234,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,309,310,310,10205,590,38,13,Harbin,"Score: 67) -> Count = 4 * **Record 5:** """,236812,-6.744914,-2.1480746,-4.3737583,1.509466,lower,0.012669988,-11.811541,-6.41205,lower
discovery,1234,9,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1234,V4_4_T10000_N9_seed1234,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,355,356,356,10205,590,36,14,Rome,"Score: 65) -> Count = 5 * **Record 6:** """,236810,0.36978564,7.8270035,-0.40942046,7.0418067,lower,8.815438,-0.23539509,-0.32112005,lower
discovery,1234,9,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1234,V4_4_T10000_N9_seed1234,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,401,402,402,10205,590,39,15,Antwerp,"Score: 88) -> Count = 6 * **Record 7:** """,236825,0.764274,13.475787,-0.9705535,12.175219,lower,9.868729,6.3833895,1.933312,lower
discovery,1234,9,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1234,V4_4_T10000_N9_seed1234,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,447,448,448,10205,590,37,16,Osaka,"Score: 90) -> Count = 7 * **Record 8:** """,236832,1.6350049,9.978996,-1.9685057,9.120099,lower,10.038046,2.4747987,-1.744946,lower
discovery,1234,9,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1234,V4_4_T10000_N9_seed1234,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,495,496,496,10205,590,38,17,Almaty,"Score: 69) -> Count = 8 * **Record 9:** """,236828,0.6639162,13.35808,-3.5913892,12.973863,lower,9.515514,6.359844,-1.0876306,lower
discovery,1234,9,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1234,V4_4_T10000_N9_seed1234,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,541,542,542,10205,590,41,18,Rotterdam,Score: 77) -> Count = 9 4. **Final Verificati,236819,-0.39376062,28.93104,-6.2718434,28.132305,lower,10.29353,24.328194,6.6604342,lower
discovery,1234,10,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:labeled_rank,literal_baseline_token_prefix,0,118,119,119,10202,428,81,9,Chicago,score of 72. (Count: 1) 2. Excerpt: In the 202,236768,-44.94902,2.0622003,26.73626,6.0823154,upper,-60.063675,13.702096,21.097311,upper
discovery,1234,10,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:labeled_rank,literal_baseline_token_prefix,0,150,151,151,10202,428,78,10,Baku,score of 98. (Count: 2) 3. Excerpt: In the 202,236768,0.5012091,-21.796618,2.1448262,-20.393496,lower,-6.4222074,-20.618982,21.869066,lower
discovery,1234,10,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:labeled_rank,literal_baseline_token_prefix,0,182,183,183,10202,428,80,11,Taipei,score of 95. (Count: 3) 4. Excerpt: In the 202,236768,8.469147,-20.373568,-1.046426,-20.385723,lower,3.0032468,-19.340176,3.3119729,lower
discovery,1234,10,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:labeled_rank,literal_baseline_token_prefix,0,215,216,216,10202,428,80,12,Harbin,score of 67. (Count: 4) 5. Excerpt: In the 202,236768,9.8221655,-17.310257,-3.344376,-17.269938,lower,4.5469856,-15.496144,-9.778048,lower
discovery,1234,10,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:labeled_rank,literal_baseline_token_prefix,0,247,248,248,10202,428,78,13,Rome,score of 65. (Count: 5) 6. Excerpt: In the 202,236768,13.941176,-7.3271165,0.9821526,-10.974323,lower,9.592413,-3.7617438,-5.9731665,lower
discovery,1234,10,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:labeled_rank,literal_baseline_token_prefix,0,279,280,280,10202,428,81,14,Antwerp,score of 88. (Count: 6) 7. Excerpt: In the 202,236768,14.376087,-8.307667,2.5352843,-12.498638,lower,10.114424,-4.8475847,-6.051689,lower
discovery,1234,10,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:labeled_rank,literal_baseline_token_prefix,0,311,312,312,10202,428,79,15,Osaka,score of 90. (Count: 7) 8. Excerpt: In the 202,236768,14.394287,-4.930969,0.9595657,-8.952352,lower,9.980669,-0.68916833,-10.002365,lower
discovery,1234,10,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:labeled_rank,literal_baseline_token_prefix,0,344,345,345,10202,428,80,16,Almaty,score of 69. (Count: 8) 9. Excerpt: In the 202,236768,13.964293,-1.159457,-0.73013335,-4.883046,lower,10.026247,3.83713,-10.833636,lower
discovery,1234,10,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:labeled_rank,literal_baseline_token_prefix,0,376,377,377,10202,428,83,17,Rotterdam,score of 77. (Count: 9) 10. Excerpt: In the 202,236768,18.554964,23.117908,5.0209436,13.607412,lower,17.528894,32.08152,4.2324495,lower
discovery,1234,10,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1234,V4_4_T10000_N10_seed1234,one_to_one,inline_count,True,10,semantic_end:indexed_prefix,literal_baseline_token_prefix,0,403,404,404,10202,428,72,18,Porto,received a score of 87. (Count: 10) I have fou,236761,3.4594843,9.96018,-24.451092,16.073004,lower,1.6930109,15.1330595,-7.871896,lower
discovery,1235,1,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1235,V4_4_T10000_N1_seed1235,one_to_one,inline_count,True,1,semantic_end:labeled_rank,literal_baseline_token_prefix,0,175,176,176,10356,231,30,9,Brussels,"ecord 1 (Brussels, 51)** * *Remaining text",62902,-43.001137,12.705109,-7.2769275,26.401047,upper,-3.6434817e-09,-6.019911e-09,7.23022e-09,lower
discovery,1235,2,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1235,V4_4_T10000_N2_seed1235,one_to_one,inline_count,True,2,semantic_end:labeled_rank,literal_baseline_token_prefix,0,285,286,286,10357,463,63,19,Brussels,1 * *Count: 1* * **Excerpt 2:**,236829,-42.369198,6.1925793,3.292876,16.85268,upper,-27.516537,9.643306,-13.364798,upper
discovery,1235,2,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1235,V4_4_T10000_N2_seed1235,one_to_one,inline_count,True,2,semantic_end:labeled_rank,literal_baseline_token_prefix,0,343,344,344,10357,463,62,25,Beijing,8 * *Count: 2* * **Excerpt 3:**,236829,4.3401833,-6.5019836,-0.5835536,-6.901863,lower,27.516537,-9.643306,13.364798,lower
discovery,1235,3,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1235,V4_4_T10000_N3_seed1235,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,277,278,278,10356,427,61,18,Brussels,51 * Count: 1 * **Excerpt 2:**,236770,-31.240314,9.531202,-16.47323,23.183666,upper,-14.584321,0.01311457,-15.037514,lower
discovery,1235,3,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1235,V4_4_T10000_N3_seed1235,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,331,332,332,10356,427,60,23,Beijing,88 * Count: 2 * **Excerpt 3:**,236778,-20.715801,-1.369268,-8.871909,7.798367,upper,-2.775998,-15.01928,3.7648573,lower
discovery,1235,3,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1235,V4_4_T10000_N3_seed1235,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,385,386,386,10356,427,62,28,Barcelona,77 * Count: 3 5. **Final Count:** T,236800,-5.675052,25.062862,-7.0560875,26.473972,lower,17.360317,15.006167,11.2726555,lower
discovery,1235,4,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1235,V4_4_T10000_N4_seed1235,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,300,301,301,10357,545,61,21,Brussels,51 * Count: 1 * **Record 2:**,236770,-31.464489,9.370845,-15.352024,22.731384,upper,-20.739195,-1.4696884,-13.915248,upper
discovery,1235,4,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1235,V4_4_T10000_N4_seed1235,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,368,369,369,10357,545,60,29,Beijing,88 * Count: 2 * **Record 3:**,236778,-20.956253,-1.2156243,-7.9254622,7.6905394,upper,-9.142426,-15.769623,3.9209836,lower
discovery,1235,4,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1235,V4_4_T10000_N4_seed1235,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,436,437,437,10357,545,62,37,Barcelona,77 * Count: 3 * **Record 4:**,236800,-2.5798786,15.324566,-0.6591096,14.706816,lower,13.614459,2.717298,8.384924,lower
discovery,1235,4,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1235,V4_4_T10000_N4_seed1235,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,504,505,505,10357,545,61,45,Sarajevo,98 * Count: 4 5. **Final Count:** T,236812,-0.7660722,25.344927,-5.6310663,24.81408,lower,16.267162,14.522013,1.6093383,lower
discovery,1235,5,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1235,V4_4_T10000_N5_seed1235,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,294,295,295,10357,583,38,21,Brussels,"s, Score: 51. Count = 1) * **Record 2:**",236768,-43.490623,1.7376835,19.243322,7.8654737,upper,-55.69173,9.297606,2.3657846,upper
discovery,1235,5,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1235,V4_4_T10000_N5_seed1235,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,356,357,357,10357,583,37,27,Beijing,"g, Score: 88. Count = 2) * **Record 3:**",236768,2.6767132,-24.531342,1.7939359,-23.36368,lower,-1.5702323,-27.683151,8.8005705,lower
discovery,1235,5,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1235,V4_4_T10000_N5_seed1235,one_to_one,inline_count,True,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,418,419,419,10357,583,39,33,Barcelona,"a, Score: 77. Count = 3) * **Record 4:**",236768,13.620967,-11.013896,5.6839433,-15.753418,lower,11.916421,-12.06598,3.2523682,lower
