model_label,role,layer,algorithm,rows,seeds,count_classes,count_class_count,accuracy,accuracy_ci95_low,accuracy_ci95_high,seed_accuracy_sd,chance_accuracy,balanced_accuracy,count_mae,signed_error,pca_components
Gemma4-E4B,prompt_running,4,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.19333333333333333,0.15333333333333332,0.23333333333333334,0.11426929274467315,0.1,0.19333333333333333,2.566666666666667,0.12,32
Gemma4-E4B,prompt_running,4,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.19666666666666666,0.15666666666666668,0.23666666666666666,0.11290317283753194,0.1,0.19666666666666668,2.57,0.17,32
Gemma4-E4B,prompt_running,4,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.15333333333333332,0.12000000000000002,0.19,0.10080138659874618,0.1,0.15333333333333335,3.0933333333333333,-1.3733333333333333,32
Gemma4-E4B,prompt_running,5,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.30333333333333334,0.26999999999999996,0.34,0.10333518722845685,0.1,0.3033333333333334,1.2633333333333334,0.27,32
Gemma4-E4B,prompt_running,5,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.29,0.25666666666666665,0.3233333333333334,0.09595257449242378,0.1,0.29000000000000004,1.39,0.16333333333333333,32
Gemma4-E4B,prompt_running,5,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.31333333333333335,0.2833333333333333,0.34333333333333343,0.08603661343041526,0.1,0.3133333333333333,1.2666666666666666,0.5133333333333333,32
Gemma4-E4B,prompt_running,5,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.24666666666666667,0.22,0.27666666666666667,0.08193072487266861,0.1,0.24666666666666665,1.3633333333333333,0.35,32
Gemma4-E4B,prompt_running,5,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.29333333333333333,0.25666666666666665,0.3333333333333333,0.10806553992619586,0.1,0.29333333333333333,1.3,0.38,32
Gemma4-E4B,prompt_running,5,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.24,0.21000000000000002,0.2733333333333333,0.08944271909999157,0.1,0.24,1.9733333333333334,-0.54,32
Gemma4-E4B,prompt_running,6,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.31666666666666665,0.2733333333333333,0.36333333333333334,0.12887666740841358,0.1,0.3166666666666667,1.37,0.19666666666666666,32
Gemma4-E4B,prompt_running,6,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.30333333333333334,0.2733333333333334,0.3333333333333334,0.08502873077655142,0.1,0.30333333333333334,1.61,-0.016666666666666666,32
Gemma4-E4B,prompt_running,6,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.32666666666666666,0.29333333333333333,0.3633333333333333,0.09802650357071219,0.1,0.32666666666666666,1.4366666666666668,0.2633333333333333,32
Gemma4-E4B,prompt_running,6,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.31333333333333335,0.2766666666666666,0.3533333333333334,0.11058881072455416,0.1,0.31333333333333335,1.4866666666666666,0.3333333333333333,32
Gemma4-E4B,prompt_running,6,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.29333333333333333,0.25,0.34,0.12576204496597132,0.1,0.29333333333333333,1.5266666666666666,0.32,32
Gemma4-E4B,prompt_running,6,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.22,0.18666666666666662,0.25666666666666665,0.09965457582448796,0.1,0.22000000000000003,2.0,-0.31333333333333335,32
Gemma4-E4B,prompt_running,7,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.31333333333333335,0.27666666666666667,0.35333333333333333,0.10742546199601596,0.1,0.31333333333333335,1.4166666666666667,0.17666666666666667,32
Gemma4-E4B,prompt_running,7,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.31666666666666665,0.29333333333333333,0.34333333333333343,0.0698931861576246,0.1,0.3166666666666667,1.5266666666666666,0.09333333333333334,32
Gemma4-E4B,prompt_running,7,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.33666666666666667,0.30666666666666675,0.36666666666666675,0.08502873077655144,0.1,0.3366666666666666,1.43,0.3566666666666667,32
Gemma4-E4B,prompt_running,7,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.3233333333333333,0.2866666666666667,0.36000000000000004,0.10400044208570937,0.1,0.32333333333333336,1.4266666666666667,0.20666666666666667,32
Gemma4-E4B,prompt_running,7,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.3333333333333333,0.2966666666666667,0.37333333333333335,0.1093344547181068,0.1,0.3333333333333333,1.4166666666666667,0.29,32
Gemma4-E4B,prompt_running,7,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.32,0.28666666666666674,0.35000000000000003,0.08866830868758714,0.1,0.32,1.8866666666666667,-0.35333333333333333,32
Gemma4-E4B,prompt_running,8,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.31333333333333335,0.26666666666666666,0.36333333333333334,0.13578211078487254,0.1,0.31333333333333335,1.4133333333333333,0.15333333333333332,32
Gemma4-E4B,prompt_running,8,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.3,0.26333333333333336,0.3366666666666668,0.10504514628777804,0.1,0.3,1.6933333333333334,-0.12,32
Gemma4-E4B,prompt_running,8,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.29333333333333333,0.2533333333333333,0.3366666666666668,0.12015315896469557,0.1,0.29333333333333333,1.5333333333333334,0.26,32
Gemma4-E4B,prompt_running,8,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.27,0.2333333333333333,0.30666666666666675,0.10875470659652646,0.1,0.27,1.6766666666666667,0.09666666666666666,32
Gemma4-E4B,prompt_running,8,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.29333333333333333,0.25,0.33666666666666667,0.12015315896469557,0.1,0.29333333333333333,1.5466666666666666,0.15333333333333332,32
Gemma4-E4B,prompt_running,8,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.24666666666666667,0.22,0.27666666666666667,0.0819307248726686,0.1,0.24666666666666673,2.24,-0.7866666666666666,32
Gemma4-E4B,prompt_running,9,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.30666666666666664,0.2700000000000001,0.3466666666666666,0.1048260737942924,0.1,0.3066666666666667,1.39,-0.056666666666666664,32
Gemma4-E4B,prompt_running,9,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.27666666666666667,0.24666666666666665,0.30999999999999994,0.0897634182970313,0.1,0.27666666666666667,1.6633333333333333,-0.03,32
Gemma4-E4B,prompt_running,9,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.2966666666666667,0.26,0.3333333333333333,0.09994251221140299,0.1,0.2966666666666667,1.5166666666666666,0.19,32
Gemma4-E4B,prompt_running,9,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.27,0.23333333333333334,0.3099999999999999,0.10875470659652645,0.1,0.27,1.5533333333333332,0.22,32
Gemma4-E4B,prompt_running,9,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.28,0.2366666666666667,0.3266666666666666,0.127035156686969,0.1,0.27999999999999997,1.56,0.12,32
Gemma4-E4B,prompt_running,9,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.2866666666666667,0.24666666666666665,0.32666666666666677,0.11665845619713493,0.1,0.2866666666666667,2.04,-0.8866666666666667,32
Gemma4-E4B,prompt_running,10,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.33666666666666667,0.3066666666666667,0.3666666666666668,0.08502873077655144,0.1,0.33666666666666667,1.2033333333333334,0.03,32
Gemma4-E4B,prompt_running,10,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.31,0.2733333333333333,0.34666666666666673,0.10288929437289249,0.1,0.31,1.5466666666666666,0.1,32
Gemma4-E4B,prompt_running,10,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.3333333333333333,0.29999999999999993,0.37000000000000005,0.10283342182227605,0.1,0.3333333333333333,1.29,0.07666666666666666,32
Gemma4-E4B,prompt_running,10,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.32,0.2766666666666666,0.3633333333333334,0.127035156686969,0.1,0.31999999999999995,1.3933333333333333,0.11333333333333333,32
Gemma4-E4B,prompt_running,10,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.3333333333333333,0.28666666666666674,0.38,0.1295438504731209,0.1,0.33333333333333326,1.48,0.16,32
Gemma4-E4B,prompt_running,10,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.27666666666666667,0.23666666666666666,0.3233333333333332,0.12507469032909713,0.1,0.2766666666666667,1.93,-0.81,32
Gemma4-E4B,prompt_running,11,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.41333333333333333,0.3733333333333334,0.45333333333333337,0.11366415543118706,0.1,0.4133333333333333,1.0833333333333333,0.13,32
Gemma4-E4B,prompt_running,11,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.34,0.30666666666666675,0.37333333333333335,0.0932183199398798,0.1,0.33999999999999997,1.33,0.09,32
Gemma4-E4B,prompt_running,11,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.41,0.37,0.45,0.11551981469084381,0.1,0.41,1.11,0.19,32
Gemma4-E4B,prompt_running,11,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.37333333333333335,0.33333333333333326,0.4133333333333334,0.11724814044061257,0.1,0.37333333333333335,1.23,0.21666666666666667,32
Gemma4-E4B,prompt_running,11,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.37666666666666665,0.33,0.4266666666666667,0.13565507307349295,0.1,0.3766666666666667,1.2833333333333334,0.18333333333333332,32
Gemma4-E4B,prompt_running,11,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.32666666666666666,0.29,0.3633333333333334,0.10806553992619586,0.1,0.3266666666666667,1.7066666666666668,-0.8933333333333333,32
Gemma4-E4B,prompt_running,12,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.43,0.3966666666666668,0.46333333333333343,0.0952311163288627,0.1,0.43000000000000005,0.9433333333333334,0.13666666666666666,32
Gemma4-E4B,prompt_running,12,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.38666666666666666,0.3533333333333333,0.4200000000000001,0.10080138659874618,0.1,0.3866666666666667,1.1266666666666667,-0.03333333333333333,32
Gemma4-E4B,prompt_running,12,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.42333333333333334,0.38666666666666677,0.46,0.10400044208570937,0.1,0.42333333333333334,1.0366666666666666,0.09666666666666666,32
Gemma4-E4B,prompt_running,12,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.38666666666666666,0.35000000000000003,0.4233333333333334,0.10416609195243756,0.1,0.38666666666666666,1.1433333333333333,0.07666666666666666,32
Gemma4-E4B,prompt_running,12,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.42333333333333334,0.38333333333333347,0.4633333333333333,0.11043279539543756,0.1,0.42333333333333334,1.1066666666666667,0.17333333333333334,32
Gemma4-E4B,prompt_running,12,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.27666666666666667,0.24333333333333332,0.31333333333333335,0.10063019815944513,0.1,0.2766666666666667,1.81,-0.87,32
Gemma4-E4B,prompt_running,13,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.42,0.3766666666666667,0.46333333333333326,0.12148506364839742,0.1,0.42000000000000004,1.0266666666666666,0.05333333333333334,32
Gemma4-E4B,prompt_running,13,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.37666666666666665,0.3400000000000001,0.4133333333333334,0.10400044208570937,0.1,0.3766666666666667,1.3133333333333332,0.02666666666666667,32
Gemma4-E4B,prompt_running,13,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.42,0.37333333333333324,0.4666666666666667,0.13493293353264108,0.1,0.42000000000000004,1.06,0.22,32
Gemma4-E4B,prompt_running,13,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.38,0.33999999999999997,0.42,0.1126483695950092,0.1,0.38,1.2,0.14666666666666667,32
Gemma4-E4B,prompt_running,13,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.39,0.35000000000000014,0.42666666666666675,0.10938700673013824,0.1,0.39,1.1966666666666668,0.10333333333333333,32
Gemma4-E4B,prompt_running,13,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.30666666666666664,0.26333333333333336,0.35333333333333333,0.12847469449832047,0.1,0.3066666666666667,1.6666666666666667,-0.5866666666666667,32
Gemma4-E4B,prompt_running,14,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.41,0.36666666666666675,0.45666666666666667,0.12689936278745478,0.1,0.41,1.0366666666666666,-0.023333333333333334,32
Gemma4-E4B,prompt_running,14,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.36333333333333334,0.3200000000000001,0.4066666666666667,0.12172137016162358,0.1,0.3633333333333334,1.3433333333333333,-0.11,32
Gemma4-E4B,prompt_running,14,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.41,0.36666666666666664,0.45666666666666667,0.1295882072114429,0.1,0.41,1.1933333333333334,0.02,32
Gemma4-E4B,prompt_running,14,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.35,0.3166666666666666,0.3866666666666667,0.10085838484282528,0.1,0.35,1.4,0.08,32
Gemma4-E4B,prompt_running,14,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.37333333333333335,0.34666666666666673,0.40000000000000013,0.07849152527649012,0.1,0.37333333333333335,1.3133333333333332,0.08666666666666667,32
Gemma4-E4B,prompt_running,14,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.2966666666666667,0.26333333333333336,0.33000000000000007,0.09278574999588489,0.1,0.2966666666666667,1.7066666666666668,-0.5933333333333334,32
Gemma4-E4B,prompt_running,15,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.43,0.3866666666666667,0.47333333333333333,0.12077336998093464,0.1,0.43,1.04,-0.013333333333333334,32
Gemma4-E4B,prompt_running,15,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.3433333333333333,0.3133333333333333,0.37666666666666676,0.09352607356658148,0.1,0.3433333333333333,1.4633333333333334,-0.07,32
Gemma4-E4B,prompt_running,15,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.42333333333333334,0.3833333333333334,0.4600000000000001,0.11043279539543756,0.1,0.42333333333333334,1.1566666666666667,0.09,32
Gemma4-E4B,prompt_running,15,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.38333333333333336,0.35000000000000003,0.42000000000000004,0.09855274566525744,0.1,0.38333333333333336,1.3266666666666667,-0.04,32
Gemma4-E4B,prompt_running,15,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.38666666666666666,0.35000000000000003,0.42333333333333345,0.10742546199601596,0.1,0.38666666666666666,1.2766666666666666,-0.023333333333333334,32
Gemma4-E4B,prompt_running,15,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.30666666666666664,0.26999999999999996,0.34333333333333343,0.1048260737942924,0.1,0.3066666666666667,1.6466666666666667,-0.7933333333333333,32
Gemma4-E4B,prompt_running,16,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.39,0.34333333333333343,0.4400000000000001,0.1373392477244478,0.1,0.39,1.0833333333333333,-0.03,32
Gemma4-E4B,prompt_running,16,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.3566666666666667,0.32000000000000006,0.3933333333333334,0.10400044208570934,0.1,0.3566666666666667,1.4266666666666667,-0.013333333333333334,32
Gemma4-E4B,prompt_running,16,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.39,0.34666666666666673,0.43333333333333346,0.12415229801920008,0.1,0.39,1.2033333333333334,0.18333333333333332,32
Gemma4-E4B,prompt_running,16,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.35333333333333333,0.32,0.39333333333333337,0.10416609195243759,0.1,0.35333333333333333,1.4533333333333334,0.14666666666666667,32
Gemma4-E4B,prompt_running,16,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.37666666666666665,0.3366666666666668,0.42000000000000004,0.11651056880677459,0.1,0.3766666666666666,1.35,0.09,32
Gemma4-E4B,prompt_running,16,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.2966666666666667,0.26333333333333336,0.33,0.09278574999588488,0.1,0.29666666666666675,1.6833333333333333,-0.6766666666666666,32
Gemma4-E4B,prompt_running,17,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.41,0.3633333333333333,0.46,0.1373392477244478,0.1,0.41000000000000003,1.1133333333333333,0.04,32
Gemma4-E4B,prompt_running,17,ridge_classifier,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.37,0.33666666666666667,0.4066666666666666,0.09878573120474017,0.1,0.37,1.39,-0.0033333333333333335,32
Gemma4-E4B,prompt_running,17,linear_svm,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.38333333333333336,0.34333333333333343,0.4234166666666656,0.11472105098991155,0.1,0.3833333333333334,1.21,0.12333333333333334,32
Gemma4-E4B,prompt_running,17,nearest_centroid,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.38333333333333336,0.3433333333333334,0.4233333333333334,0.11472105098991156,0.1,0.3833333333333334,1.33,0.09,32
Gemma4-E4B,prompt_running,17,shrinkage_lda,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.37666666666666665,0.34,0.4133333333333334,0.1072648457158112,0.1,0.3766666666666667,1.3466666666666667,0.17333333333333334,32
Gemma4-E4B,prompt_running,17,knn_k5_cosine,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.2833333333333333,0.24666666666666667,0.32333333333333336,0.10854312136382617,0.1,0.2833333333333334,1.64,-0.7933333333333333,32
Gemma4-E4B,prompt_running,18,logistic_l2,300,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.4066666666666667,0.3633333333333334,0.44999999999999996,0.12015315896469557,0.1,0.40666666666666673,1.1,0.006666666666666667,32
