model_label,query_variant,response_type,bank_size,seed,occurrences,clean_accuracy,ranked_accuracy,random_accuracy,all_accuracy_damage_specificity,clean_correct_to_wrong_specificity,token_accuracy_specificity
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1258,9,1.0,1.0,0.7777777777777778,-0.2222222222222222,-0.2222222222222222,-0.2111111111111111
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1260,19,1.0,0.3684210526315789,0.9649122807017543,0.5964912280701755,0.5964912280701755,0.6207756232686981
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1261,18,1.0,0.7222222222222222,1.0,0.2777777777777778,0.2777777777777778,0.2736625514403292
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1262,2,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1263,18,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1271,10,1.0,0.5,1.0,0.5,0.5,0.5
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1274,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1283,10,1.0,0.9,0.9333333333333333,0.03333333333333334,0.03333333333333334,0.0358974358974359
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1289,10,1.0,0.5,0.9666666666666666,0.4666666666666667,0.4666666666666667,0.4683333333333334
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1298,10,0.9,0.8,0.8,0.0,0.1111111111111111,0.0076923076923076875
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1325,10,1.0,0.5,0.9666666666666666,0.4666666666666667,0.4666666666666667,0.4578947368421053
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,1352,10,1.0,0.4,1.0,0.6,0.6,0.6
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,10016,10,1.0,0.7,0.9,0.2,0.2,0.2
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,10022,10,1.0,0.5,1.0,0.5,0.5,0.45
Gemma4-E4B,response_reference_pre_reference_d1,record_template,8,10025,10,1.0,0.6,0.9666666666666666,0.3666666666666667,0.3666666666666667,0.27179487179487183
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1254,27,0.9259259259259259,0.7037037037037037,0.9753086419753086,0.271604938271605,0.22666666666666668,0.11315113784249586
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1255,7,1.0,0.14285714285714285,0.9523809523809523,0.8095238095238095,0.8095238095238095,0.673469387755102
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1256,1,1.0,1.0,0.0,-1.0,-1.0,-1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1257,2,1.0,0.0,0.5,0.5,0.5,0.5
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1258,9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1260,19,1.0,0.2631578947368421,0.8421052631578947,0.5789473684210527,0.5789473684210527,0.6218374884579871
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1261,18,1.0,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.16175213675213673
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1262,2,1.0,0.5,0.6666666666666666,0.16666666666666669,0.16666666666666669,0.16666666666666666
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1263,18,1.0,0.7777777777777778,0.9629629629629629,0.1851851851851852,0.1851851851851852,0.16203703703703703
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1271,10,1.0,0.8,1.0,0.2,0.2,0.0076923076923076875
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1274,10,1.0,0.9,1.0,0.1,0.1,0.0050000000000000044
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1283,10,1.0,0.8,1.0,0.2,0.2,0.007549857549857553
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1289,10,1.0,0.5,0.9,0.4,0.4,0.40166666666666667
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1298,10,0.9,0.7,1.0,0.3,0.2222222222222222,0.10769230769230768
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1325,10,1.0,0.5,0.9333333333333333,0.4333333333333334,0.4333333333333334,0.43157894736842106
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,1352,10,1.0,0.2,1.0,0.8,0.8,0.7961538461538462
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,10016,10,1.0,0.5,0.9,0.4,0.4,0.21000000000000002
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,10022,10,1.0,0.8,1.0,0.2,0.2,0.007417582417582414
Gemma4-E4B,response_reference_pre_reference_d1,record_template,16,10025,10,1.0,0.8,1.0,0.2,0.2,0.0076923076923076875
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1254,27,0.9259259259259259,0.07407407407407407,0.9259259259259259,0.8518518518518519,0.88,0.6246755302310858
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1255,7,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7074829931972789
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1256,1,1.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1257,2,1.0,0.0,0.5,0.5,0.5,0.5
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1258,9,1.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1260,19,1.0,0.0,1.0,1.0,1.0,0.9944598337950139
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1261,18,1.0,0.0,1.0,1.0,1.0,0.9361348528015194
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1262,2,1.0,0.0,1.0,1.0,1.0,0.9761904761904762
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1263,18,1.0,0.0,1.0,1.0,1.0,0.5694444444444444
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1271,10,1.0,0.0,1.0,1.0,1.0,0.7001424501424501
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1274,10,1.0,0.0,1.0,1.0,1.0,0.7995238095238095
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1283,10,1.0,0.0,1.0,1.0,1.0,0.9156695156695157
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1289,10,1.0,0.1,1.0,0.9,0.9,0.9
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1298,10,0.9,0.0,1.0,1.0,1.0,0.6152421652421652
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1325,10,1.0,0.1,1.0,0.9,0.9,0.9
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,1352,10,1.0,0.0,1.0,1.0,1.0,0.9961538461538462
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,10016,10,1.0,0.4,0.9,0.5,0.5,0.49000000000000005
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,10022,10,1.0,0.0,1.0,1.0,1.0,0.7693633952254642
Gemma4-E4B,response_reference_pre_reference_d1,record_template,32,10025,10,1.0,0.0,1.0,1.0,1.0,0.9961538461538462
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,1,1254,9,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,1,1255,36,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,1,1256,2,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,1,1259,19,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,1,1260,2,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,1,1261,15,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,1,1262,3,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,1,10007,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,2,1254,9,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,2,1255,36,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,2,1256,2,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,2,1259,19,1.0,0.8421052631578947,1.0,0.15789473684210525,0.15789473684210525,0.15625
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,2,1260,2,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,2,1261,15,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,2,1262,3,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,2,10007,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,4,1254,9,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,4,1255,36,1.0,0.8055555555555556,0.9444444444444444,0.1388888888888889,0.1388888888888889,0.13793852503529924
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,4,1256,2,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,4,1259,19,1.0,0.7368421052631579,1.0,0.2631578947368421,0.2631578947368421,0.2631578947368421
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,4,1260,2,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,4,1261,15,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,4,1262,3,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,4,10007,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,8,1254,9,1.0,0.8888888888888888,0.925925925925926,0.03703703703703704,0.03703703703703704,0.02469135802469135
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,8,1255,36,1.0,0.3055555555555556,0.8333333333333334,0.5277777777777778,0.5277777777777778,0.5278320842836971
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,8,1256,2,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,8,1259,19,1.0,0.5789473684210527,0.9824561403508772,0.4035087719298246,0.4035087719298246,0.4007509303561935
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,8,1260,2,1.0,1.0,0.8333333333333333,-0.16666666666666666,-0.16666666666666666,-0.1333333333333333
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,8,1261,15,1.0,0.8,0.9777777777777777,0.17777777777777778,0.17777777777777778,0.14623655913978492
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,8,1262,3,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,8,10007,10,1.0,0.8,0.9333333333333333,0.13333333333333336,0.13333333333333336,0.1064516129032258
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,16,1254,9,1.0,0.4444444444444444,0.8518518518518517,0.40740740740740744,0.40740740740740744,0.3363563954961804
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,16,1255,36,1.0,0.4166666666666667,0.9537037037037037,0.537037037037037,0.537037037037037,0.5100038440487524
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,16,1256,2,1.0,0.0,1.0,1.0,1.0,0.19895833333333335
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,16,1259,19,1.0,0.47368421052631576,0.9824561403508772,0.5087719298245613,0.5087719298245613,0.3935455237556256
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,16,1260,2,1.0,0.0,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.7333333333333333
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,16,1261,15,1.0,0.8666666666666667,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.1096774193548387
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,16,1262,3,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,16,10007,10,1.0,0.9,0.9333333333333333,0.03333333333333334,0.03333333333333334,0.08064516129032259
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,32,1254,9,1.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5316425907823757
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,32,1255,36,1.0,0.0,1.0,1.0,1.0,0.9842215641551504
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,32,1256,2,1.0,0.0,0.5,0.5,0.5,0.8333333333333333
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,32,1259,19,1.0,0.10526315789473684,0.9473684210526315,0.8421052631578947,0.8421052631578947,0.7072701916080524
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,32,1260,2,1.0,0.0,0.5,0.5,0.5,0.6
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,32,1261,15,1.0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8991854024112089
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,32,1262,3,1.0,0.0,1.0,1.0,1.0,0.9800950683303625
Gemma4-E4B,response_reference_pre_reference_d1,semantic_cue,32,10007,10,1.0,0.0,1.0,1.0,1.0,0.9
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1254,36,0.962962962962963,0.962962962962963,0.962962962962963,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1255,43,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1256,3,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1257,2,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1258,9,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1259,21,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1260,26,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1261,33,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1262,5,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1263,18,1.0,0.9444444444444444,0.9629629629629629,0.01851851851851852,0.01851851851851852,0.017592592592592594
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1271,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1274,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1283,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1289,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1298,10,0.9,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1325,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,1352,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,10007,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,10016,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,10022,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,1,10025,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1254,36,0.962962962962963,0.962962962962963,0.962962962962963,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1255,43,1.0,0.9285714285714286,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1256,3,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1257,2,1.0,1.0,0.8333333333333333,-0.16666666666666666,-0.16666666666666666,-0.16666666666666669
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1258,9,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1259,21,1.0,0.9210526315789473,1.0,0.07894736842105263,0.07894736842105263,0.078125
